"doy","fit","se","Site","validName"
69,0.414151884963712,0.347772934961352,"Rist","Apantesis nais"
70,0.406387222606214,0.338598397580698,"Rist","Apantesis nais"
71,0.398768134795743,0.329682482804771,"Rist","Apantesis nais"
72,0.391291892231182,0.321018878533081,"Rist","Apantesis nais"
73,0.383955816782404,0.312601413044434,"Rist","Apantesis nais"
74,0.376757280530851,0.304424051379435,"Rist","Apantesis nais"
75,0.369693704828117,0.296480891787649,"Rist","Apantesis nais"
76,0.36276255937217,0.288766162239,"Rist","Apantesis nais"
77,0.3559613613009,0.281274216999162,"Rist","Apantesis nais"
78,0.349287674302666,0.273999533268952,"Rist","Apantesis nais"
79,0.342739107743511,0.266936707887879,"Rist","Apantesis nais"
80,0.336313315810749,0.260080454102315,"Rist","Apantesis nais"
81,0.330007996672608,0.253425598398909,"Rist","Apantesis nais"
82,0.323820891653627,0.246967077404144,"Rist","Apantesis nais"
83,0.317749784425515,0.240699934851148,"Rist","Apantesis nais"
84,0.311792500213185,0.23461931861511,"Rist","Apantesis nais"
85,0.305946905015665,0.228720477818874,"Rist","Apantesis nais"
86,0.300210904841625,0.222998760010511,"Rist","Apantesis nais"
87,0.294582444959238,0.217449608414856,"Rist","Apantesis nais"
88,0.289059509160099,0.212068559261212,"Rist","Apantesis nais"
89,0.283640119036952,0.206851239189575,"Rist","Apantesis nais"
90,0.278322333274951,0.20179336273788,"Rist","Apantesis nais"
91,0.273104246956223,0.196890729912893,"Rist","Apantesis nais"
92,0.267983990877455,0.19213922384744,"Rist","Apantesis nais"
93,0.262959730880284,0.187534808546718,"Rist","Apantesis nais"
94,0.258029667194244,0.183073526726416,"Rist","Apantesis nais"
95,0.253192033792025,0.178751497745331,"Rist","Apantesis nais"
96,0.248445097756827,0.174564915635051,"Rist","Apantesis nais"
97,0.243787158661571,0.170510047229118,"Rist","Apantesis nais"
98,0.239216547959755,0.166583230393875,"Rist","Apantesis nais"
99,0.234731628387725,0.162780872362883,"Rist","Apantesis nais"
100,0.230330793378156,0.159099448176507,"Rist","Apantesis nais"
101,0.226012466484531,0.155535499227802,"Rist","Apantesis nais"
102,0.221775100816409,0.15208563191543,"Rist","Apantesis nais"
103,0.217617178485281,0.148746516403754,"Rist","Apantesis nais"
104,0.213537210060818,0.145514885489745,"Rist","Apantesis nais"
105,0.209533734037311,0.14238753357567,"Rist","Apantesis nais"
106,0.205605316310117,0.139361315745897,"Rist","Apantesis nais"
107,0.201750549661921,0.136433146945473,"Rist","Apantesis nais"
108,0.19796805325863,0.133600001257391,"Rist","Apantesis nais"
109,0.194256472154719,0.130858911274797,"Rist","Apantesis nais"
110,0.190614476807849,0.128206967563632,"Rist","Apantesis nais"
111,0.18704076260259,0.125641318210531,"Rist","Apantesis nais"
112,0.183534049383071,0.123159168450144,"Rist","Apantesis nais"
113,0.180093080994391,0.120757780365397,"Rist","Apantesis nais"
114,0.176716624832632,0.118434472653659,"Rist","Apantesis nais"
115,0.173403471403306,0.116186620451278,"Rist","Apantesis nais"
116,0.170152433888083,0.114011655208524,"Rist","Apantesis nais"
